pair_code,city,brand,category,female_product,male_product,female_size,male_size,retailer,date_observed,female_price_local,male_price_local,currency,female_on_promo,male_on_promo,match_quality,confidence,match_notes
COWBRA-BARSOAP-TKY-AUTO029,Tokyo,Cow Brand,Bar Soap,Cow Brand Excellent Beauty Soap 135g,Cow Brand Excellent Men Soap 135g,135,135,Amazon.co.jp,2026-03-10,1145,537,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
COWBRA-BARSOAP-TKY-AUTO030,Tokyo,Cow Brand,Bar Soap,Cow Brand Milk Soap Extra Rich Women (100g),Cow Brand Blue Box Soap Men (100g),100,100,Amazon.co.jp,2026-03-10,1145,875,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
CUREL-BODYLOTI-TKY-AUTO031,Tokyo,Curel,Body Lotion,Curel Moisture Lotion 150ml,Curel Men Moisturizing Lotion 150ml,150,150,Amazon.co.jp,2026-03-10,3850,1597,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
CUREL-FACETONE-TKY-AUTO033,Tokyo,Curel,Face Toner,Curel Moisture Face Toner Women 150ml,Curel Men Toner 150ml,150,150,Amazon.co.jp,2026-03-10,1980,1600,JPY,1,1,3,HIGH,source=amazon_jp_raw.csv
CUREL-FACETONE-TKY-AUTO033,Tokyo,Curel,Face Toner,Curel Moisture Face Toner Women 150ml,Curel Men Toner 150ml,150,150,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
CUREL-FACETONE-TKY-AUTO033,Tokyo,Curel,Face Toner,Curel Moisture Face Toner Women 150ml,Curel Men Toner 150ml,150,150,Rakuten Japan,2026-03-10,1085,2598,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
CUREL-FACIALCL-TKY-AUTO034,Tokyo,Curel,Facial Cleanser,Curel Moisture Face Wash Women 150ml,Curel Men Face Wash 150ml,150,150,Amazon.co.jp,2026-03-10,1595,2706,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
CUREL-FACIALCL-TKY-AUTO034,Tokyo,Curel,Facial Cleanser,Curel Moisture Face Wash Women 150ml,Curel Men Face Wash 150ml,150,150,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
CUREL-LOTION-TKY-01,Tokyo,Curel,Body Lotion,Curel Moisture Lotion 150ml,Curel Men Moisturizing Lotion 150ml,150,150,Amazon.co.jp,2026-03-10,1980,2863,JPY,0,1,4,HIGH,source=amazon_jp_raw.csv
CUREL-SUNSCREE-TKY-AUTO035,Tokyo,Curel,Sunscreen,Curel UV Protection Face Milk SPF50+ 60ml,Curel Men UV Protection Cream 60ml,60,60,Amazon.co.jp,2026-03-10,1760,1760,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
CUREL-SUNSCREE-TKY-AUTO035,Tokyo,Curel,Sunscreen,Curel UV Protection Face Milk SPF50+ 60ml,Curel Men UV Protection Cream 60ml,60,60,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
CUREL-SUNSCREE-TKY-AUTO035,Tokyo,Curel,Sunscreen,Curel UV Protection Face Milk SPF50+ 60ml,Curel Men UV Protection Cream 60ml,60,60,Rakuten Japan,2026-03-10,2856,2900,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
DARIYA-HAIRCOLO-TKY-AUTO040,Tokyo,Dariya,Hair Colour,Salon de Pro Women Hair Colour Cream (50g),Salon de Pro Men's Hair Colour (40g),50,40,Amazon.co.jp,2026-03-10,800,573,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
DHC-FACIALCL-TKY-AUTO038,Tokyo,DHC,Facial Cleanser,DHC Deep Cleansing Oil Women (120ml),DHC Men Oil Cleansing (120ml),120,120,Amazon.co.jp,2026-03-10,2440,3520,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
DHC-FACIALCL-TKY-AUTO038,Tokyo,DHC,Facial Cleanser,DHC Deep Cleansing Oil Women (120ml),DHC Men Oil Cleansing (120ml),120,120,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
DHC-FACIALCL-TKY-AUTO038,Tokyo,DHC,Facial Cleanser,DHC Deep Cleansing Oil Women (120ml),DHC Men Oil Cleansing (120ml),120,120,Rakuten Japan,2026-03-10,1540,1180,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
DHC-HANDCREA-TKY-AUTO039,Tokyo,DHC,Hand Cream,DHC Medicated Hand Cream Women 50ml,DHC Men Hand Cream 50ml,50,50,Amazon.co.jp,2026-03-10,552,2200,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
DHC-HANDCREA-TKY-AUTO039,Tokyo,DHC,Hand Cream,DHC Medicated Hand Cream Women 50ml,DHC Men Hand Cream 50ml,50,50,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
DOVE-BARSOAP-TKY-AUTO043,Tokyo,Dove,Bar Soap,Dove Beauty Bar,Dove Men+Care Clean Comfort Bar,100,100,Amazon.co.jp,2026-03-10,1582,6960,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
DOVE-BARSOAP-TKY-AUTO043,Tokyo,Dove,Bar Soap,Dove Beauty Bar,Dove Men+Care Clean Comfort Bar,100,100,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
DOVE-BARSOAP-TKY-AUTO043,Tokyo,Dove,Bar Soap,Dove Beauty Bar,Dove Men+Care Clean Comfort Bar,100,100,Rakuten Japan,2026-03-10,5490,5200,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
DOVE-BARSOAP-TKY-AUTO044,Tokyo,Dove,Bar Soap,Dove Beauty Bar Japan 135g,Dove Men+Care Clean Comfort Bar Japan 135g,135,135,Amazon.co.jp,2026-03-10,1800,875,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
DOVE-BARSOAP-TKY-AUTO044,Tokyo,Dove,Bar Soap,Dove Beauty Bar Japan 135g,Dove Men+Care Clean Comfort Bar Japan 135g,135,135,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
DOVE-BARSOAP-TKY-AUTO044,Tokyo,Dove,Bar Soap,Dove Beauty Bar Japan 135g,Dove Men+Care Clean Comfort Bar Japan 135g,135,135,Rakuten Japan,2026-03-10,2990,4800,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
DOVE-BARSOAP-TKY-AUTO045,Tokyo,Dove,Bar Soap,Dove Cream Beauty Bathing Bar Shea Butter Women (1,Dove Men+Care Clean Comfort Bar (100g),100,100,Amazon.co.jp,2026-03-10,1980,875,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
DOVE-BODYWASH-TKY-AUTO046,Tokyo,Dove,Body Wash,Dove Deeply Nourishing Body Wash,Dove Men+Care Extra Fresh Body Wash,100,100,Amazon.co.jp,2026-03-10,699,9771,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
DOVE-CONDITIO-TKY-AUTO049,Tokyo,Dove,Conditioner,Dove Moisture Care Conditioner 500ml,Dove Men+Care Hair Defence Conditioner 500ml,500,500,Amazon.co.jp,2026-03-10,776,841,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
DOVE-DEODORAN-TKY-AUTO050,Tokyo,Dove,Deodorant Roll-On,Dove Eventone Deodorant Roll-On,Dove Men+Care Dry Comfort Roll-On,100,100,Amazon.co.jp,2026-03-10,1990,1990,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
DOVE-DEODORAN-TKY-AUTO051,Tokyo,Dove,Deodorant Roll-On,Dove Advance Care Deodorant Women (40ml),Dove Men+Care Roll-On (40ml),40,40,Amazon.co.jp,2026-03-10,1350,1990,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
DOVE-DEODORAN-TKY-AUTO052,Tokyo,Dove,Deodorant Spray,Dove Eventone Body Spray Women 150ml,Dove Men+Care Clean Comfort Spray 150ml,150,150,Amazon.co.jp,2026-03-10,2200,1990,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
DOVE-FACIALCL-TKY-AUTO053,Tokyo,Dove,Facial Cleanser,Dove Cream Milk Face Wash 100ml,Dove Men+Care Sensitive Face Wash 100ml,100,100,Amazon.co.jp,2026-03-10,740,875,JPY,1,1,3,HIGH,source=amazon_jp_raw.csv
DOVE-HANDCREA-TKY-AUTO054,Tokyo,Dove,Hand Cream,Dove Nourishing Hand Cream 75ml,Dove Men+Care Hand & Face Lotion 75ml,75,75,Amazon.co.jp,2026-03-10,950,1207,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
DOVE-SHAMPOO-TKY-AUTO058,Tokyo,Dove,Shampoo,Dove Moisture Care Shampoo 500ml,Dove Men+Care Scalp Care Shampoo 480ml,500,480,Amazon.co.jp,2026-03-10,1463,450,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
DOVE-SUNSCREE-TKY-AUTO059,Tokyo,Dove,Sunscreen,Dove Even Tone Antiperspirant+SPF Roll-On 50ml,Dove Men+Care Control Antiperspirant Roll-On 50ml,50,50,Amazon.co.jp,2026-03-10,2200,3480,JPY,1,1,3,HIGH,source=amazon_jp_raw.csv
DOVE-SUNSCREE-TKY-AUTO059,Tokyo,Dove,Sunscreen,Dove Even Tone Antiperspirant+SPF Roll-On 50ml,Dove Men+Care Control Antiperspirant Roll-On 50ml,50,50,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
GARNIE-SHAMPOO-TKY-AUTO073,Tokyo,Garnier,Shampoo,Garnier Ultra Blends Soy Milk Shampoo 340ml,Garnier Men Anti-Dandruff Shampoo 340ml,340,340,Amazon.co.jp,2026-03-10,2800,5940,JPY,1,1,3,HIGH,source=amazon_jp_raw.csv
GARNIE-SHAMPOO-TKY-AUTO074,Tokyo,Garnier,Shampoo,Garnier Fructis Smooth & Shine Shampoo 400ml,Garnier Fructis Men Clean & Fresh Shampoo 400ml,400,400,Amazon.co.jp,2026-03-10,2504,1980,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
GILLET-RAZOR-TKY-01,Tokyo,Gillette/Venus,Razor (3-blade starter kit),Gillette Venus Smooth Razor,Gillette Mach3 Razor,1,1,Amazon.co.jp,2026-03-10,2725,6028,JPY,1,0,5,HIGH,source=amazon_jp_raw.csv
GILLET-RAZOR3BL-TKY-AUTO075,Tokyo,Gillette/Venus,Razor (3-blade starter kit),Gillette Venus Smooth (handle + 2 cartridges),Gillette Mach3 (handle + 1 cartridge),100,100,Amazon.co.jp,2026-03-10,3492,6028,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
GILLET-RAZOR3BL-TKY-AUTO076,Tokyo,Gillette/Venus,Razor (3-blade starter kit),Gillette Venus Simply 3 Disposable Razor 3-pack,Gillette Blue3 Disposable Razor 3-pack,100,100,Amazon.co.jp,2026-03-10,1309,5283,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
GILLET-RAZOR3BL-TKY-AUTO077,Tokyo,Gillette/Venus,Razor (3-blade starter kit),Gillette Venus Embrace Razor + 2 blades,Gillette Mach3 Razor + 2 cartridges,100,100,Amazon.co.jp,2026-03-10,1216,6028,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
GILLET-RAZORCAR-TKY-AUTO078,Tokyo,Gillette/Venus,Razor Cartridges,Gillette Venus Smooth Cartridges 4-pack,Gillette Mach3 Cartridges 4-pack,100,100,Amazon.co.jp,2026-03-10,1216,6028,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
GILLET-RAZORCAR-TKY-AUTO079,Tokyo,Gillette/Venus,Razor Cartridges,Gillette Venus Smooth Cartridges 6-pack,Gillette Mach3 Cartridges 6-pack,100,100,Amazon.co.jp,2026-03-10,2725,6028,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
GODREJ-BARSOAP-TKY-AUTO080,Tokyo,Godrej,Bar Soap,Godrej Nupur Moisturising Soap (100g),Godrej Expert Men Soap (100g),100,100,Amazon.co.jp,2026-03-10,2182,1139,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
HEADSH-CONDITIO-TKY-AUTO085,Tokyo,Head & Shoulders,Conditioner,H&S Smooth & Silky Conditioner 340ml,H&S Men 2-in-1 Anti-Dandruff 340ml,340,340,Amazon.co.jp,2026-03-10,3051,1950,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
HEADSH-SHAMPOO-TKY-AUTO086,Tokyo,Head & Shoulders,Shampoo,H&S Smooth & Silky Shampoo,H&S Men Ultra Shampoo,100,100,Amazon.co.jp,2026-03-10,2600,1950,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
HEADSH-SHAMPOO-TKY-AUTO087,Tokyo,Head & Shoulders,Shampoo,H&S Smooth Damage Care Shampoo 440ml,H&S Men Scalp Care Shampoo 400ml,440,400,Amazon.co.jp,2026-03-10,3051,1950,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
HIMALA-CONDITIO-TKY-AUTO091,Tokyo,Himalaya,Conditioner,Himalaya Protein Conditioner 200ml,Himalaya Men Protein Conditioner 200ml,200,200,Amazon.co.jp,2026-03-10,3490,3490,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
HIMALA-FACEMOIS-TKY-AUTO092,Tokyo,Himalaya,Face Moisturizer,Himalaya Nourishing Skin Cream 50ml,Himalaya Men Intense Moisturizing Cream 50ml,50,50,Amazon.co.jp,2026-03-10,1250,32010,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
HIMALA-HANDWASH-TKY-AUTO094,Tokyo,Himalaya,Hand Wash,Himalaya Pure Hands Sparkling Rose Hand Wash 250ml,Himalaya Men Active Fresh Hand Wash 250ml,250,250,Amazon.co.jp,2026-03-10,3222,1379,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
HIMALA-SHAMPOO-TKY-AUTO095,Tokyo,Himalaya,Shampoo,Himalaya Anti-Dandruff Shampoo Women 200ml,Himalaya Men Anti-Dandruff Shampoo 200ml,200,200,Amazon.co.jp,2026-03-10,1930,1250,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
HNS-SHAMP-TKY-01,Tokyo,Head & Shoulders,Shampoo,Head & Shoulders Smooth & Silky Shampoo 440ml,Head & Shoulders Men Scalp Care Shampoo 400ml,440,400,Amazon.co.jp,2026-03-10,2600,3535,JPY,0,0,4,HIGH,source=amazon_jp_raw.csv
INDULE-HAIRGELS-TKY-AUTO100,Tokyo,Indulekha,Hair Gel / Serum,Indulekha Bringha Hair Serum Women 50ml,Indulekha Men Anti Hairfall Serum 50ml,50,50,Amazon.co.jp,2026-03-10,2199,2270,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
INDULE-HAIROIL-TKY-AUTO101,Tokyo,Indulekha,Hair Oil,Indulekha Bringha Hair Oil Women 100ml,Indulekha Men Scalp Treatment 100ml,100,100,Amazon.co.jp,2026-03-10,2270,2199,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
INDULE-SHAMPOO-TKY-AUTO102,Tokyo,Indulekha,Shampoo,Indulekha Bringha Shampoo 200ml,Indulekha Men Hair Vitalizer 200ml,200,200,Amazon.co.jp,2026-03-10,3029,2270,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
KAO-BODYWASH-TKY-AUTO103,Tokyo,Kao,Body Wash,Kao Jergens Body Wash Sakura Women (450ml),Kao Men's Biore Body Wash Charcoal (440ml),450,440,Amazon.co.jp,2026-03-10,2480,1408,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
KAO-BODYWASH-TKY-AUTO103,Tokyo,Kao,Body Wash,Kao Jergens Body Wash Sakura Women (450ml),Kao Men's Biore Body Wash Charcoal (440ml),450,440,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
KAO-BODYWASH-TKY-AUTO103,Tokyo,Kao,Body Wash,Kao Jergens Body Wash Sakura Women (450ml),Kao Men's Biore Body Wash Charcoal (440ml),450,440,Rakuten Japan,2026-03-10,1350,1350,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
KAO-DEODORAN-TKY-AUTO104,Tokyo,Kao,Deodorant Spray,Kao Biore Deo Spray Refresh Women (150ml),Kao Men's Biore Deo Spray Cool (150ml),150,150,Amazon.co.jp,2026-03-10,2172,1408,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
KAO-DEODORAN-TKY-AUTO104,Tokyo,Kao,Deodorant Spray,Kao Biore Deo Spray Refresh Women (150ml),Kao Men's Biore Deo Spray Cool (150ml),150,150,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
KAO-DEODORAN-TKY-AUTO104,Tokyo,Kao,Deodorant Spray,Kao Biore Deo Spray Refresh Women (150ml),Kao Men's Biore Deo Spray Cool (150ml),150,150,Rakuten Japan,2026-03-10,2980,762,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
KAO-FACETONE-TKY-AUTO105,Tokyo,Kao,Face Toner,Kao Sofina IP Toner Women (200ml),Kao Men's Biore Toner (160ml),200,160,Amazon.co.jp,2026-03-10,4290,1699,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
KAO-FACETONE-TKY-AUTO105,Tokyo,Kao,Face Toner,Kao Sofina IP Toner Women (200ml),Kao Men's Biore Toner (160ml),200,160,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
KAO-FACETONE-TKY-AUTO105,Tokyo,Kao,Face Toner,Kao Sofina IP Toner Women (200ml),Kao Men's Biore Toner (160ml),200,160,Rakuten Japan,2026-03-10,374,345,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
KAO-HANDWASH-TKY-AUTO109,Tokyo,Kao,Hand Wash,Kao Soflan Aroma Rich Hand Soap Women (250ml),Kao Men's Biore Hand Soap Refresh (250ml),250,250,Amazon.co.jp,2026-03-10,2611,1648,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
KAO-HANDWASH-TKY-AUTO109,Tokyo,Kao,Hand Wash,Kao Soflan Aroma Rich Hand Soap Women (250ml),Kao Men's Biore Hand Soap Refresh (250ml),250,250,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
KAOMER-BODYWASH-TKY-AUTO116,Tokyo,Kao/Merit,Body Wash,Kao Laurier Body Wash Women 550ml,Kao Men's Biore Body Wash 550ml,550,550,Amazon.co.jp,2026-03-10,4290,1408,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
KAOMER-CONDITIO-TKY-AUTO117,Tokyo,Kao/Merit,Conditioner,Kao Merit Conditioner 480ml,Kao Merit Men Conditioner 480ml,480,480,Amazon.co.jp,2026-03-10,909,500,JPY,1,1,3,HIGH,source=amazon_jp_raw.csv
KAOMER-CONDITIO-TKY-AUTO117,Tokyo,Kao/Merit,Conditioner,Kao Merit Conditioner 480ml,Kao Merit Men Conditioner 480ml,480,480,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
KAOMER-CONDITIO-TKY-AUTO117,Tokyo,Kao/Merit,Conditioner,Kao Merit Conditioner 480ml,Kao Merit Men Conditioner 480ml,480,480,Rakuten Japan,2026-03-10,1350,1316,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
KAOMER-HAIROIL-TKY-AUTO119,Tokyo,Kao/Merit,Hair Oil,Kao Merit Hair Oil Smooth Women (60ml),Kao Men's Biore Scalp Hair Oil (80ml),60,80,Amazon.co.jp,2026-03-10,3980,828,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
KAOMER-HAIROIL-TKY-AUTO119,Tokyo,Kao/Merit,Hair Oil,Kao Merit Hair Oil Smooth Women (60ml),Kao Men's Biore Scalp Hair Oil (80ml),60,80,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
KAOMER-HAIROIL-TKY-AUTO119,Tokyo,Kao/Merit,Hair Oil,Kao Merit Hair Oil Smooth Women (60ml),Kao Men's Biore Scalp Hair Oil (80ml),60,80,Rakuten Japan,2026-03-10,1980,1518,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
KAOMER-SHAMPOO-TKY-AUTO121,Tokyo,Kao/Merit,Shampoo,Kao Merit Shampoo 480ml,Kao Merit Men Shampoo 480ml,480,480,Amazon.co.jp,2026-03-10,1653,1000,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
KAOMER-SHAMPOO-TKY-AUTO121,Tokyo,Kao/Merit,Shampoo,Kao Merit Shampoo 480ml,Kao Merit Men Shampoo 480ml,480,480,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
KAOMER-SHAMPOO-TKY-AUTO121,Tokyo,Kao/Merit,Shampoo,Kao Merit Shampoo 480ml,Kao Merit Men Shampoo 480ml,480,480,Rakuten Japan,2026-03-10,2445,1316,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
KOSESO-FACETONE-TKY-AUTO124,Tokyo,Kose/Softymo,Face Toner,Kose Softymo Speedy Cleansing Toner Women (230ml),Kose Men's Speedy Toner (200ml),230,200,Amazon.co.jp,2026-03-10,845,2980,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
KOSESO-FACIALCL-TKY-AUTO125,Tokyo,Kose/Softymo,Facial Cleanser,Kose Softymo Speedy Cleansing Oil Women 200ml,Kose Men Softymo Face Wash 150ml,200,150,Amazon.co.jp,2026-03-10,1467,1320,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
KOSESO-SHAMPOO-TKY-AUTO127,Tokyo,Kose/Softymo,Shampoo,Kose Softymo Speedy Shampoo Women 500ml,Kose Men Softymo Shampoo 500ml,500,500,Amazon.co.jp,2026-03-10,2160,794,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
KOSESO-SUNSCREE-TKY-AUTO128,Tokyo,Kose/Softymo,Sunscreen,Kose Suncut Perfect UV Cream SPF50+ 50ml,Kose Men Suncut UV Protect Milk 50ml,50,50,Amazon.co.jp,2026-03-10,722,2200,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
KRASTA-HAIROIL-TKY-AUTO129,Tokyo,Kérastase,Hair Oil,Kérastase Elixir Ultime Original Serum Women (125m,Kérastase Genesis Homme Fortifying Serum Men (90ml,100,90,Amazon.co.jp,2026-03-10,4180,4180,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
KRASTA-SHAMPOO-TKY-AUTO130,Tokyo,Kérastase,Shampoo,Kérastase Bain Satin 1 Shampoo (250ml),Kérastase Homme Bain Energisant (250ml),250,250,Amazon.co.jp,2026-03-10,4180,4180,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
LAKME-FACEMOIS-TKY-AUTO137,Tokyo,Lakme,Face Moisturizer,Lakme Peach Milk Moisturizer SPF 24 60ml,Garnier Men PowerWhite Moisturizer 45ml,60,45,Amazon.co.jp,2026-03-10,1601,1726,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
LION-BARSOAP-TKY-AUTO140,Tokyo,Lion,Bar Soap,Lion Look Natural Select Bar Soap 100g,Lion Look Natural Men Bar Soap 100g,100,100,Amazon.co.jp,2026-03-10,1699,600,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
LION-BODYWASH-TKY-AUTO142,Tokyo,Lion,Body Wash,Lion Softymo Lux Super Moisture Body Wash 450ml,Lion Softymo Men Speed Wash 450ml,450,450,Amazon.co.jp,2026-03-10,3429,1055,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
LION-CONDITIO-TKY-AUTO143,Tokyo,Lion,Conditioner,Lion Systema Scalp Conditioner Women (400ml),Lion Banon Men Conditioner (400ml),400,400,Amazon.co.jp,2026-03-10,579,598,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
LION-CONDITIO-TKY-AUTO143,Tokyo,Lion,Conditioner,Lion Systema Scalp Conditioner Women (400ml),Lion Banon Men Conditioner (400ml),400,400,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
LION-CONDITIO-TKY-AUTO143,Tokyo,Lion,Conditioner,Lion Systema Scalp Conditioner Women (400ml),Lion Banon Men Conditioner (400ml),400,400,Rakuten Japan,2026-03-10,2130,1635,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
LION-TOOTHPAS-TKY-AUTO150,Tokyo,Lion,Toothpaste,Lion Clinica Advantage Fresh Toothpaste 130g,Lion Clinica Men Cool Toothpaste 130g,130,130,Amazon.co.jp,2026-03-10,2980,945,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
LION-TOOTHPAS-TKY-AUTO150,Tokyo,Lion,Toothpaste,Lion Clinica Advantage Fresh Toothpaste 130g,Lion Clinica Men Cool Toothpaste 130g,130,130,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
LION-TOOTHPAS-TKY-AUTO150,Tokyo,Lion,Toothpaste,Lion Clinica Advantage Fresh Toothpaste 130g,Lion Clinica Men Cool Toothpaste 130g,130,130,Rakuten Japan,2026-03-10,2870,1000,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
LION-TOOTHPAS-TKY-AUTO151,Tokyo,Lion,Toothpaste,Lion Systema Haguki Plus Toothpaste 95g,Lion Systema Men Fresh Toothpaste 95g,95,95,Amazon.co.jp,2026-03-10,882,2120,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
LION-TOOTHPAS-TKY-AUTO151,Tokyo,Lion,Toothpaste,Lion Systema Haguki Plus Toothpaste 95g,Lion Systema Men Fresh Toothpaste 95g,95,95,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
LION-TOOTHPAS-TKY-AUTO151,Tokyo,Lion,Toothpaste,Lion Systema Haguki Plus Toothpaste 95g,Lion Systema Men Fresh Toothpaste 95g,95,95,Rakuten Japan,2026-03-10,2600,389,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
LION-TOOTHPAS-TKY-AUTO152,Tokyo,Lion,Toothpaste,Lion Systema Haguki Women Gel Toothpaste (95g),Lion Dentor Systema Men Toothpaste (95g),95,95,Amazon.co.jp,2026-03-10,4790,4790,JPY,1,1,3,HIGH,source=amazon_jp_raw.csv
LOREAL-FACIALCL-TKY-AUTO133,Tokyo,L'Oreal,Facial Cleanser,L'Oreal Paris Pure Clay Face Wash Women 100ml,L'Oreal Men Expert Pure & Matte Face Wash 100ml,100,100,Amazon.co.jp,2026-03-10,5390,5390,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
LUX-BARSOAP-TKY-AUTO155,Tokyo,Lux,Bar Soap,Lux Soft Touch Soap 100g,Lux Men Sport Fresh Soap 100g,100,100,Amazon.co.jp,2026-03-10,1236,2749,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
LUX-BODYWASH-TKY-AUTO156,Tokyo,Lux,Body Wash,Lux Velvet Touch Shower Gel 500ml,Lux Men Sport Fresh Shower Gel 500ml,500,500,Amazon.co.jp,2026-03-10,871,937,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
MAMAEA-BODYWASH-TKY-AUTO158,Tokyo,Mamaearth,Body Wash,Mamaearth Ubtan Body Wash with Turmeric 300ml,Mamaearth Men Charcoal Body Wash 300ml,300,300,Amazon.co.jp,2026-03-10,2085,1890,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
